# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
C4BPAP2	ENSG00000232621	ENST00000428434	unprocessed_pseudogene	0	0	0	36	0	0	0	0	0	0	0	15	0	8	0	1	0	0	0	0	0	0	0	0	0	0	12
C4BPB	ENSG00000123843	ENST00000243611	protein_coding	0	2	0	68	0	0	1	0	0	0	0	21	0	26	0	0	0	0	0	1	0	0	0	0	0	1	21
C4BPB	ENSG00000123843	ENST00000367076	protein_coding	0	2	0	68	0	0	1	0	0	0	0	21	0	26	0	0	0	0	0	1	0	0	0	0	0	1	21
C4BPB	ENSG00000123843	ENST00000367078	protein_coding	0	3	0	67	0	0	0	0	0	0	0	21	0	28	0	0	0	0	0	2	0	0	0	0	0	1	20
C4BPB	ENSG00000123843	ENST00000391923	protein_coding	0	2	0	68	0	0	1	0	0	0	0	21	0	26	0	0	0	0	0	1	0	0	0	0	0	1	21
C4BPB	ENSG00000123843	ENST00000452902	protein_coding	0	2	0	64	0	0	1	0	0	0	0	20	0	23	0	0	0	0	0	1	0	0	0	0	0	1	21
C4BPB	ENSG00000123843	ENST00000469326	retained_intron	0	0	0	46	0	0	0	0	0	0	0	21	0	4	0	6	0	0	0	0	0	0	0	0	0	0	15
C4BPB	ENSG00000123843	ENST00000470767	processed_transcript	0	0	0	37	0	0	0	0	0	0	0	21	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13
C4BPB	ENSG00000123843	ENST00000492730	retained_intron	0	2	0	43	0	0	0	0	0	0	0	15	0	10	0	0	0	0	0	2	0	0	0	0	0	0	20
C8A	ENSG00000157131	ENST00000361249	protein_coding	0	2	2	186	2	0	0	0	0	0	0	27	0	137	2	0	0	0	0	0	0	0	0	0	0	2	20
C8B	ENSG00000021852	ENST00000371237	protein_coding	0	0	1	124	1	0	0	0	0	0	0	27	0	92	1	0	0	0	0	0	0	0	0	0	0	0	4
C8B	ENSG00000021852	ENST00000465658	retained_intron	0	0	0	50	0	0	0	0	0	0	0	32	0	3	0	2	0	0	0	0	0	0	0	0	0	0	13
C8B	ENSG00000021852	ENST00000468990	processed_transcript	0	0	0	36	0	0	0	0	0	0	0	11	0	21	0	0	0	0	0	0	0	0	0	0	0	0	4
C8B	ENSG00000021852	ENST00000494324	processed_transcript	0	0	0	31	0	0	0	0	0	0	0	11	0	16	0	0	0	0	0	0	0	0	0	0	0	0	4
C8B	ENSG00000021852	ENST00000535057	protein_coding	0	0	1	124	1	0	0	0	0	0	0	27	0	92	1	0	0	0	0	0	0	0	0	0	0	0	4
C8B	ENSG00000021852	ENST00000543257	protein_coding	0	0	1	124	1	0	0	0	0	0	0	27	0	92	1	0	0	0	0	0	0	0	0	0	0	0	4
CA14	ENSG00000118298	ENST00000369111	protein_coding	0	0	0	14	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7
CA14	ENSG00000118298	ENST00000483993	nonsense_mediated_decay	0	0	0	12	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7
CA14	ENSG00000118298	ENST00000582010	retained_intron	0	0	0	12	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	7
CA14	ENSG00000118298	ENST00000607082	protein_coding	0	0	0	7	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
CA14	ENSG00000118298	ENST00000607652	retained_intron	0	0	0	12	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7
CA14	ENSG00000118298	ENST00000647854	protein_coding	0	0	0	15	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8
CA6	ENSG00000131686	ENST00000377436	protein_coding	0	3	3	152	0	0	0	0	0	0	0	14	0	111	3	0	0	0	0	0	0	0	0	0	0	3	27
CA6	ENSG00000131686	ENST00000377442	protein_coding	0	2	0	157	0	0	0	0	0	0	0	14	0	116	0	0	0	0	0	0	0	0	0	0	0	2	27
CA6	ENSG00000131686	ENST00000377443	protein_coding	0	3	2	154	2	0	0	0	0	0	0	12	0	113	2	0	0	0	0	0	0	0	0	0	0	3	27
CA6	ENSG00000131686	ENST00000476083	processed_transcript	0	0	0	159	0	0	0	0	0	0	0	12	0	116	0	4	0	0	0	0	0	0	0	0	0	0	27
CA6	ENSG00000131686	ENST00000480186	protein_coding	0	3	4	88	5	0	0	0	0	0	0	25	0	31	4	0	0	0	0	0	0	0	0	0	0	3	27
CA6	ENSG00000131686	ENST00000549778	protein_coding	0	2	1	135	0	0	0	0	0	0	0	9	0	100	1	0	0	0	0	1	0	0	0	0	0	1	27
CACHD1	ENSG00000158966	ENST00000290039	protein_coding	0	1	1	460	3	0	0	0	0	0	0	3	0	440	1	0	0	0	0	0	0	0	0	0	0	1	14
CACHD1	ENSG00000158966	ENST00000470527	processed_transcript	0	0	0	299	0	0	0	0	0	0	0	3	0	257	0	6	0	0	0	0	0	0	0	0	0	0	33
CACHD1	ENSG00000158966	ENST00000486580	retained_intron	0	0	0	21	0	0	0	0	0	0	0	9	0	2	0	1	0	0	0	0	0	0	0	0	0	0	9
CACHD1	ENSG00000158966	ENST00000495994	processed_transcript	0	0	0	408	0	0	0	0	0	0	0	3	0	387	0	8	0	0	0	0	0	0	0	0	0	0	10
CACHD1	ENSG00000158966	ENST00000650260	protein_coding	0	2	1	406	2	1	4	0	0	0	0	4	0	387	1	0	0	0	0	0	0	0	0	0	0	1	9
CACHD1	ENSG00000158966	ENST00000651257	protein_coding	0	1	1	460	3	0	1	0	0	0	0	3	0	440	1	0	0	0	0	0	0	0	0	0	0	1	13
CACNA1E	ENSG00000198216	ENST00000358338	protein_coding	0	5	0	744	13	0	0	0	0	0	0	7	0	715	0	0	0	0	0	1	0	0	0	0	0	4	10
CACNA1E	ENSG00000198216	ENST00000360108	protein_coding	0	5	0	733	0	0	0	0	0	0	0	9	0	715	0	0	0	0	0	1	0	0	0	0	0	4	10
CACNA1E	ENSG00000198216	ENST00000367567	protein_coding	0	5	0	744	13	0	0	0	0	0	0	7	0	715	0	0	0	0	0	1	0	0	0	0	0	4	10
CACNA1E	ENSG00000198216	ENST00000367570	protein_coding	0	5	0	737	5	0	0	0	0	0	0	8	0	715	0	0	0	0	0	1	0	0	0	0	0	4	10
CACNA1E	ENSG00000198216	ENST00000367573	protein_coding	0	5	0	745	13	0	0	0	0	0	0	8	0	715	0	0	0	0	0	1	0	0	0	0	0	4	10
CACNA1E	ENSG00000198216	ENST00000524607	protein_coding	0	1	0	995	0	0	3	0	0	0	0	8	0	972	0	0	0	0	0	1	0	0	0	0	0	0	13
CACNA1E	ENSG00000198216	ENST00000533229	retained_intron	0	0	0	457	0	0	0	0	0	0	0	12	0	435	0	3	0	0	0	0	0	0	0	0	0	0	7
CACNA1E	ENSG00000198216	ENST00000621551	protein_coding	0	5	0	744	13	0	0	0	0	0	0	7	0	715	0	0	0	0	0	1	0	0	0	0	0	4	10
CACNA1E	ENSG00000198216	ENST00000621791	protein_coding	0	5	0	745	13	0	0	0	0	0	0	8	0	715	0	0	0	0	0	1	0	0	0	0	0	4	10
CACNA1E	ENSG00000198216	ENST00000644521	protein_coding	0	0	0	28	0	0	0	0	0	0	0	9	0	11	0	0	0	0	0	0	0	0	0	0	0	0	8
CACNA1S	ENSG00000081248	ENST00000362061	protein_coding	0	7	1	235	0	0	1	0	0	0	0	16	0	208	1	0	0	0	0	3	0	0	0	0	0	4	13
CACNA1S	ENSG00000081248	ENST00000367338	protein_coding	0	7	1	235	0	0	1	0	0	0	0	16	0	208	1	0	0	0	0	3	0	0	0	0	0	4	13
CACNA1S	ENSG00000081248	ENST00000679417	nonsense_mediated_decay	0	3	0	245	4	0	1	0	0	0	0	16	0	208	0	6	0	0	0	3	0	0	0	0	0	0	13
CACNA1S	ENSG00000081248	ENST00000680051	retained_intron	0	2	0	63	0	0	0	0	0	0	0	8	0	39	0	2	0	0	0	2	0	0	0	0	0	0	16
CACNA1S	ENSG00000081248	ENST00000680059	nonsense_mediated_decay	0	3	0	243	2	0	1	0	0	0	0	16	0	208	0	6	0	0	0	3	0	0	0	0	0	0	13
CACNA1S	ENSG00000081248	ENST00000681078	nonsense_mediated_decay	0	3	0	242	1	0	1	0	0	0	0	16	0	208	0	6	0	0	0	3	0	0	0	0	0	0	13
CACNA1S	ENSG00000081248	ENST00000681190	nonsense_mediated_decay	0	3	0	242	1	0	1	0	0	0	0	16	0	208	0	6	0	0	0	3	0	0	0	0	0	0	13
CACNA1S	ENSG00000081248	ENST00000681874	protein_coding	0	7	1	235	0	0	1	0	0	0	0	16	0	208	1	0	0	0	0	3	0	0	0	0	0	4	13
CACYBP	ENSG00000116161	ENST00000367679	protein_coding	0	0	0	41	5	0	2	0	0	0	0	11	0	16	0	0	0	0	0	0	0	0	0	0	0	0	7
CACYBP	ENSG00000116161	ENST00000405362	protein_coding	0	0	0	36	0	0	1	0	0	0	0	11	0	15	0	0	0	0	0	0	0	0	0	0	0	0	9
CACYBP	ENSG00000116161	ENST00000406752	protein_coding	0	0	0	30	0	0	0	0	0	0	0	13	0	8	0	0	0	0	0	0	0	0	0	0	0	0	9
CACYBP	ENSG00000116161	ENST00000426793	protein_coding	0	0	0	26	0	0	1	0	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	8
CACYBP	ENSG00000116161	ENST00000461977	retained_intron	0	0	0	26	0	0	0	0	0	0	0	11	0	7	0	0	0	0	0	0	0	0	0	0	0	0	8
CACYBP	ENSG00000116161	ENST00000469173	retained_intron	0	0	0	22	0	0	0	0	0	0	0	11	0	3	0	2	0	0	0	0	0	0	0	0	0	0	6
CACYBP	ENSG00000116161	ENST00000473925	retained_intron	0	0	0	33	0	0	0	0	0	0	0	11	0	13	0	2	0	0	0	0	0	0	0	0	0	0	7
CACYBP	ENSG00000116161	ENST00000483307	retained_intron	0	0	0	25	0	0	0	0	0	0	0	11	0	5	0	2	0	0	0	0	0	0	0	0	0	0	7
CACYBP	ENSG00000116161	ENST00000613570	protein_coding	0	0	0	43	5	0	1	0	0	0	0	11	0	18	0	0	0	0	0	0	0	0	0	0	0	0	8
CADM3	ENSG00000162706	ENST00000368124	protein_coding	0	2	0	66	3	0	0	0	0	0	0	2	0	57	0	0	0	0	0	0	0	0	0	0	0	2	4
CADM3	ENSG00000162706	ENST00000368125	protein_coding	0	2	0	70	4	0	0	0	0	0	0	5	0	57	0	0	0	0	0	0	0	0	0	0	0	2	4
CADM3	ENSG00000162706	ENST00000416746	protein_coding	0	0	0	66	0	0	0	0	0	0	0	21	0	41	0	0	0	0	0	0	0	0	0	0	0	0	4
CADM3-AS1	ENSG00000225670	ENST00000415675		0	0	0	45	0	0	0	0	0	0	0	9	0	13	0	19	0	0	0	0	0	0	0	0	0	0	4
CADM3-AS1	ENSG00000225670	ENST00000609696		0	0	0	39	0	0	0	0	0	0	0	20	0	5	0	3	0	0	0	0	0	0	0	0	0	0	11
CALML6	ENSG00000169885	ENST00000307786	protein_coding	0	1	1	33	1	0	0	0	0	0	0	18	0	4	1	0	0	0	0	1	0	0	0	0	0	0	10
CALML6	ENSG00000169885	ENST00000378604	protein_coding	0	0	1	33	0	0	1	0	0	0	0	19	0	4	1	0	0	0	0	0	0	0	0	0	0	0	9
CALML6	ENSG00000169885	ENST00000462293	processed_transcript	0	0	0	30	0	0	0	0	0	0	0	17	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8
CALML6	ENSG00000169885	ENST00000482402	retained_intron	0	1	0	33	0	0	0	0	0	0	0	18	0	0	0	6	0	0	0	1	0	0	0	0	0	0	10
CALR4P	ENSG00000227742	ENST00000431943	transcribed_unitary_pseudogene	0	0	0	88	0	0	0	0	0	0	0	14	0	64	0	3	0	0	0	0	0	0	0	0	0	0	7
CALR4P	ENSG00000227742	ENST00000641070	processed_transcript	0	0	0	60	0	0	0	0	0	0	0	5	0	46	0	3	0	0	0	0	0	0	0	0	0	0	6
CALR4P	ENSG00000227742	ENST00000641201	retained_intron	0	0	0	66	0	0	0	0	0	0	0	7	0	46	0	7	0	0	0	0	0	0	0	0	0	0	6
CALR4P	ENSG00000227742	ENST00000641477	processed_transcript	0	0	0	66	0	0	0	0	0	0	0	7	0	47	0	6	0	0	0	0	0	0	0	0	0	0	6
CAMK1G	ENSG00000008118	ENST00000009105	protein_coding	0	3	1	108	1	1	1	0	0	0	0	9	0	89	1	0	0	0	0	0	0	0	0	0	0	2	8
CAMK1G	ENSG00000008118	ENST00000361322	protein_coding	0	2	1	108	1	0	0	0	0	0	0	9	0	90	1	0	0	0	0	0	0	0	0	0	0	2	8
CAMK1G	ENSG00000008118	ENST00000423146	protein_coding	0	1	1	103	0	0	0	0	0	0	0	12	0	83	1	0	0	0	0	0	0	0	0	0	0	1	8
CAMK1G	ENSG00000008118	ENST00000494990	processed_transcript	0	0	0	35	0	0	0	0	0	0	0	10	0	12	0	2	0	0	0	0	0	0	0	0	0	0	11
CAMK1G	ENSG00000008118	ENST00000651530	protein_coding	0	2	1	108	1	0	2	0	0	0	0	9	0	88	1	0	0	0	0	0	0	0	0	0	0	2	8
CAMK2N1	ENSG00000162545	ENST00000375078	protein_coding	0	0	0	12	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6
CAMK2N1	ENSG00000162545	ENST00000489020	processed_transcript	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CAMSAP2	ENSG00000118200	ENST00000236925	protein_coding	0	0	0	204	6	0	0	0	0	0	0	17	0	173	0	0	0	0	0	0	0	0	0	0	0	0	8
CAMSAP2	ENSG00000118200	ENST00000358823	protein_coding	0	0	0	206	6	0	1	0	0	0	0	17	0	173	0	0	0	0	0	0	0	0	0	0	0	0	9
CAMSAP2	ENSG00000118200	ENST00000413307	protein_coding	0	0	0	193	0	0	0	0	0	0	0	12	0	173	0	0	0	0	0	0	0	0	0	0	0	0	8
CAMSAP2	ENSG00000118200	ENST00000447701	nonsense_mediated_decay	0	0	0	43	0	0	0	0	0	0	0	8	0	29	0	0	0	0	0	0	0	0	0	0	0	0	6
CAMSAP2	ENSG00000118200	ENST00000475326	protein_coding	0	0	0	23	1	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10
CAMSAP2	ENSG00000118200	ENST00000532732	retained_intron	0	0	0	18	0	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6
CAMTA1	ENSG00000171735	ENST00000303635	protein_coding	0	3	0	2386	4	0	0	0	0	0	0	13	0	2363	0	0	0	0	0	1	0	0	0	0	0	2	7
CAMTA1	ENSG00000171735	ENST00000461311	nonsense_mediated_decay	0	0	0	59	0	0	0	0	0	0	0	3	0	49	0	0	0	0	0	0	0	0	0	0	0	0	7
CAMTA1	ENSG00000171735	ENST00000461580	processed_transcript	0	0	0	26	0	0	0	0	0	0	0	2	0	23	0	1	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	ENSG00000171735	ENST00000467267	processed_transcript	0	0	0	18	0	0	0	0	0	0	0	3	0	9	0	1	0	0	0	0	0	0	0	0	0	0	5
CAMTA1	ENSG00000171735	ENST00000467404	protein_coding	0	0	0	49	0	0	0	0	0	0	0	5	0	37	0	0	0	0	0	0	0	0	0	0	0	0	7
CAMTA1	ENSG00000171735	ENST00000470648	processed_transcript	0	0	0	26	0	0	0	0	0	0	0	2	0	23	0	1	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	ENSG00000171735	ENST00000472283	processed_transcript	0	0	0	16	0	0	0	0	0	0	0	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	ENSG00000171735	ENST00000473578	protein_coding	0	0	0	49	0	0	0	0	0	0	0	5	0	37	0	0	0	0	0	0	0	0	0	0	0	0	7
CAMTA1	ENSG00000171735	ENST00000476163	processed_transcript	0	0	0	59	0	0	0	0	0	0	0	2	0	49	0	1	0	0	0	0	0	0	0	0	0	0	7
CAMTA1	ENSG00000171735	ENST00000476864	protein_coding	0	0	0	65	0	0	0	0	0	0	0	9	0	40	0	0	0	0	0	0	0	0	0	0	0	0	16
CAMTA1	ENSG00000171735	ENST00000482934	nonsense_mediated_decay	0	0	0	42	1	0	0	0	0	0	0	2	0	35	0	1	0	0	0	0	0	0	0	0	0	0	3
CAMTA1	ENSG00000171735	ENST00000486138	nonsense_mediated_decay	0	0	0	37	0	0	0	0	0	0	0	5	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	ENSG00000171735	ENST00000490738	processed_transcript	0	0	0	49	0	0	0	0	0	0	0	5	0	37	0	0	0	0	0	0	0	0	0	0	0	0	7
CAMTA1	ENSG00000171735	ENST00000490905	protein_coding	0	0	0	67	1	0	0	0	0	0	0	10	0	40	0	0	0	0	0	0	0	0	0	0	0	0	16
CAMTA1	ENSG00000171735	ENST00000495233	protein_coding	0	0	0	79	1	0	0	0	0	0	0	10	0	60	0	0	0	0	0	0	0	0	0	0	0	0	8
CAMTA1	ENSG00000171735	ENST00000557126	protein_coding	0	0	0	59	0	0	0	0	0	0	0	3	0	49	0	0	0	0	0	0	0	0	0	0	0	0	7
CAMTA1-AS1	ENSG00000225126	ENST00000440032		0	0	0	30	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12
CAMTA1-AS2	ENSG00000237728	ENST00000411708		0	0	0	49	0	0	0	0	0	0	0	15	0	6	0	3	0	0	0	0	0	0	0	0	0	0	25
CAMTA1-AS2	ENSG00000237728	ENST00000618051		0	1	0	56	0	0	0	0	0	0	0	6	0	26	0	2	0	0	0	1	0	0	0	0	0	0	23
CAMTA1-DT	ENSG00000237436	ENST00000442889		0	0	0	10	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
CAMTA1-IT1	ENSG00000237402	ENST00000427317		0	0	0	30	0	0	0	0	0	0	0	16	0	2	0	1	0	0	0	0	0	0	0	0	0	0	11
CAP1	ENSG00000131236	ENST00000340450	protein_coding	0	0	6	90	0	0	0	0	0	0	0	18	0	64	6	0	0	0	0	0	0	0	0	0	0	0	8
CAP1	ENSG00000131236	ENST00000372792	protein_coding	0	0	6	90	0	0	0	0	0	0	0	18	0	64	6	0	0	0	0	0	0	0	0	0	0	0	8
CAP1	ENSG00000131236	ENST00000372797	protein_coding	0	0	6	90	0	0	1	0	0	0	0	18	0	64	6	0	0	0	0	0	0	0	0	0	0	0	7
CAP1	ENSG00000131236	ENST00000372798	protein_coding	0	0	6	87	0	0	0	0	0	0	0	15	0	64	6	0	0	0	0	0	0	0	0	0	0	0	8
CAP1	ENSG00000131236	ENST00000372802	protein_coding	0	0	6	90	0	0	1	0	0	0	0	18	0	64	6	0	0	0	0	0	0	0	0	0	0	0	7
CAP1	ENSG00000131236	ENST00000372805	protein_coding	0	0	6	90	0	0	0	0	0	0	0	18	0	64	6	0	0	0	0	0	0	0	0	0	0	0	8
CAP1	ENSG00000131236	ENST00000414281	protein_coding	0	0	0	78	0	0	0	0	0	0	0	14	0	56	0	0	0	0	0	0	0	0	0	0	0	0	8
CAP1	ENSG00000131236	ENST00000414893	protein_coding	0	0	6	85	0	0	0	0	0	0	0	15	0	62	6	0	0	0	0	0	0	0	0	0	0	0	8
CAP1	ENSG00000131236	ENST00000417287	protein_coding	0	1	0	78	0	1	1	0	0	0	0	14	0	55	0	0	0	0	0	0	0	0	0	0	0	0	8
CAP1	ENSG00000131236	ENST00000420216	protein_coding	0	0	0	78	0	0	0	0	0	0	0	14	0	56	0	0	0	0	0	0	0	0	0	0	0	0	8
CAP1	ENSG00000131236	ENST00000421589	protein_coding	0	0	0	78	0	0	0	0	0	0	0	14	0	56	0	0	0	0	0	0	0	0	0	0	0	0	8
CAP1	ENSG00000131236	ENST00000424977	protein_coding	0	0	0	78	0	0	0	0	0	0	0	14	0	56	0	0	0	0	0	0	0	0	0	0	0	0	8
CAP1	ENSG00000131236	ENST00000427843	protein_coding	0	0	0	78	0	0	0	0	0	0	0	13	0	57	0	0	0	0	0	0	0	0	0	0	0	0	8
CAP1	ENSG00000131236	ENST00000435719	protein_coding	0	0	6	72	0	0	0	0	0	0	0	7	0	57	6	0	0	0	0	0	0	0	0	0	0	0	8
CAP1	ENSG00000131236	ENST00000446031	protein_coding	0	0	0	61	0	0	0	0	0	0	0	13	0	40	0	0	0	0	0	0	0	0	0	0	0	0	8
CAP1	ENSG00000131236	ENST00000449311	protein_coding	0	1	0	75	0	0	0	0	0	0	0	16	0	53	0	0	0	0	0	1	0	0	0	0	0	0	7
CAP1	ENSG00000131236	ENST00000461993	processed_transcript	0	0	0	33	0	0	0	0	0	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	16
CAP1	ENSG00000131236	ENST00000479759	processed_transcript	0	0	0	40	0	0	0	0	0	0	0	15	0	7	0	6	0	0	0	0	0	0	0	0	0	0	12
CAP1	ENSG00000131236	ENST00000494114	processed_transcript	0	0	0	32	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
CAPN2	ENSG00000162909	ENST00000295006	protein_coding	0	3	1	257	4	0	0	0	0	0	0	19	0	215	1	0	0	0	0	1	0	0	0	0	0	3	19
CAPN2	ENSG00000162909	ENST00000433674	protein_coding	0	3	0	288	4	0	1	0	0	0	0	19	0	256	0	0	0	0	0	1	0	0	0	0	0	3	8
CAPN2	ENSG00000162909	ENST00000434648	protein_coding	0	3	0	186	0	0	1	0	0	0	0	15	0	162	0	0	0	0	0	1	0	0	0	0	0	3	8
CAPN2	ENSG00000162909	ENST00000463997	processed_transcript	0	0	0	57	0	0	0	0	0	0	0	19	0	14	0	8	0	0	0	0	0	0	0	0	0	0	16
CAPN2	ENSG00000162909	ENST00000472601	processed_transcript	0	0	0	49	0	0	0	0	0	0	0	22	0	8	0	2	0	0	0	0	0	0	0	0	0	0	17
CAPN2	ENSG00000162909	ENST00000474026	processed_transcript	0	0	0	102	0	0	0	0	0	0	0	19	0	59	0	9	0	0	0	0	0	0	0	0	0	0	15
CAPN2	ENSG00000162909	ENST00000480581	processed_transcript	0	0	0	50	0	0	0	0	0	0	0	20	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
CAPN2	ENSG00000162909	ENST00000483579	processed_transcript	0	0	0	58	0	0	0	0	0	0	0	17	0	4	0	1	0	0	0	0	0	0	0	0	0	0	36
CAPN2	ENSG00000162909	ENST00000487223	processed_transcript	0	0	0	100	0	0	0	0	0	0	0	19	0	59	0	5	0	0	0	0	0	0	0	0	0	0	17
CAPN2	ENSG00000162909	ENST00000492565	processed_transcript	0	0	0	50	0	0	0	0	0	0	0	16	0	20	0	1	0	0	0	0	0	0	0	0	0	0	13
CAPN2	ENSG00000162909	ENST00000492664	processed_transcript	0	0	0	49	0	0	0	0	0	0	0	22	0	8	0	2	0	0	0	0	0	0	0	0	0	0	17
CAPN2	ENSG00000162909	ENST00000498027	processed_transcript	0	0	0	53	0	0	0	0	0	0	0	23	0	6	0	7	0	0	0	0	0	0	0	0	0	0	17
CAPN8	ENSG00000203697	ENST00000366872	protein_coding	0	3	2	325	0	0	0	0	0	0	0	12	0	291	2	0	0	0	0	0	0	0	0	0	0	3	22
CAPN8	ENSG00000203697	ENST00000366873	protein_coding	0	3	1	231	8	1	1	0	0	0	0	19	0	182	1	0	0	0	0	0	0	0	0	0	0	2	21
CAPN8	ENSG00000203697	ENST00000442247	protein_coding	0	0	0	74	0	0	0	0	0	0	0	4	0	44	0	0	0	0	0	0	0	0	0	0	0	0	26
CAPN8	ENSG00000203697	ENST00000465098	protein_coding	0	2	1	68	0	0	0	0	0	0	0	13	0	32	1	0	0	0	0	0	0	0	0	0	0	2	23
CAPN8	ENSG00000203697	ENST00000467384	nonsense_mediated_decay	0	0	0	185	3	0	0	0	0	0	0	17	0	154	0	3	0	0	0	0	0	0	0	0	0	0	8
CAPN8	ENSG00000203697	ENST00000482183	retained_intron	0	0	0	41	0	0	0	0	0	0	0	12	0	7	0	1	0	0	0	0	0	0	0	0	0	0	21
CAPN8	ENSG00000203697	ENST00000482401	retained_intron	0	0	0	43	0	0	0	0	0	0	0	12	0	7	0	6	0	0	0	0	0	0	0	0	0	0	18
CAPN8	ENSG00000203697	ENST00000484873	nonsense_mediated_decay	0	0	0	39	0	0	0	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	0	0	0	0	18
CAPN8	ENSG00000203697	ENST00000525760	retained_intron	0	0	0	61	0	0	0	0	0	0	0	31	0	5	0	4	0	0	0	0	0	0	0	0	0	0	21
CAPN9	ENSG00000135773	ENST00000271971	protein_coding	0	0	7	216	0	0	0	0	0	0	0	9	0	182	7	0	0	0	0	0	0	0	0	0	0	0	25
CAPN9	ENSG00000135773	ENST00000354537	protein_coding	0	0	7	216	0	0	0	0	0	0	0	9	0	182	7	0	0	0	0	0	0	0	0	0	0	0	25
CAPN9	ENSG00000135773	ENST00000366666	protein_coding	0	0	6	217	0	0	0	0	0	0	0	9	0	183	6	0	0	0	0	0	0	0	0	0	0	0	25
CAPN9	ENSG00000135773	ENST00000480004	processed_transcript	0	0	0	51	0	0	0	0	0	0	0	9	0	26	0	1	0	0	0	0	0	0	0	0	0	0	15
CAPNS1P1	ENSG00000215874	ENST00000401029	processed_pseudogene	0	0	0	32	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16
CAPZA1	ENSG00000116489	ENST00000263168	protein_coding	0	1	0	88	2	0	0	0	0	0	0	8	0	72	0	0	0	0	0	0	0	0	0	0	0	1	6
CAPZA1	ENSG00000116489	ENST00000466066	processed_transcript	0	0	0	34	0	0	0	0	0	0	0	6	0	18	0	2	0	0	0	0	0	0	0	0	0	0	8
CAPZA1	ENSG00000116489	ENST00000476820	processed_transcript	0	0	0	21	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
CAPZA1	ENSG00000116489	ENST00000476936	processed_transcript	0	0	0	85	0	0	0	0	0	0	0	5	0	72	0	2	0	0	0	0	0	0	0	0	0	0	6
CAPZA1	ENSG00000116489	ENST00000485542	processed_transcript	0	0	0	51	0	0	0	0	0	0	0	6	0	38	0	2	0	0	0	0	0	0	0	0	0	0	5
CAPZA1	ENSG00000116489	ENST00000498626	processed_transcript	0	0	0	81	0	0	0	0	0	0	0	3	0	71	0	1	0	0	0	0	0	0	0	0	0	0	6
CAPZB	ENSG00000077549	ENST00000264202	protein_coding	0	0	0	495	0	0	0	0	0	0	0	11	0	466	0	0	0	0	0	0	0	0	0	0	0	0	18
CAPZB	ENSG00000077549	ENST00000264203	protein_coding	0	1	0	495	0	1	3	0	0	0	0	11	0	463	0	0	0	0	0	0	0	0	0	0	0	0	18
